,id,dist,task
1624,41606,16.487215123985123,101
1625,41607,16.48759213363803,101
1626,41608,16.487508076385854,101
1627,41609,16.486868232135247,101
1628,41610,16.48703057318357,101
1629,41611,16.486521442247184,101
1630,41615,16.4860156051339,101
1631,41617,16.4857330921623,101
1632,41621,16.48445897324092,101
1633,41622,16.48359607782301,101
1634,41628,16.484043449085274,101
1635,41630,16.483223717602808,103
1636,41631,16.4816942101314,103
1637,41632,16.48083247907056,103
1638,41633,16.478797158549824,103
1639,41635,16.47757074396166,103
1640,41636,16.47570807580882,103
1641,41637,16.474900585169145,103
1642,41640,16.47344469386505,103
1643,41641,16.472046103376073,103
1644,41642,16.470686967670545,103
1645,41643,16.46409811543336,103
1646,41644,16.46299722601967,103
1647,41645,16.46262917695353,103
1648,41646,16.460665197164143,103
1649,41647,16.459031410840236,103
1650,41648,16.458711154034425,103
1651,41649,16.45713024072429,103
1652,41651,16.455491182813887,103
1653,41653,16.453237239077158,103
1654,41654,16.45227788629045,103
1655,41662,16.451749653762448,105
1656,41664,16.451192698282135,105
1657,41665,16.450444015087815,105
1658,41666,16.449350279806506,105
1659,41670,16.448530554099992,105
1660,41671,16.44788691612156,105
1661,41675,16.446925434385154,105
1662,41678,16.445253612325303,105
1663,41679,16.44534570448542,105
1664,41680,16.444222908720278,105
1665,41684,16.442986993210425,105
1666,41685,16.441928085193485,105
1667,41687,16.4405580648715,105
1668,41688,16.43913546164555,105
1669,41689,16.43731167299882,105
1670,41691,16.43617634120284,105
1671,41694,16.435398910907413,105
1672,41695,16.435496861924687,105
1673,41697,16.434691247997364,105
1674,41698,16.43367181705164,105
1675,41704,16.43140069260861,107
1676,41705,16.429930922219672,107
1677,41706,16.42757173760067,107
1678,41707,16.425274693793575,107
1679,41713,16.424270274914537,107
1680,41714,16.425005335012777,107
1681,41715,16.423996128649556,107
1682,41717,16.422988996012972,107
1683,41719,16.421720106385468,107
1684,41720,16.420302394890623,107
1685,41721,16.419297862834938,107
1686,41722,16.417864180511096,107
1687,41723,16.422620174539986,107
1688,41724,16.42080473237801,107
1689,41727,16.419823178387894,107
1690,41731,16.417767287051632,107
1691,41733,16.419172081741994,107
1692,41739,16.4179118365448,107
1693,41740,16.41689254310601,107
1694,41741,16.415796909423854,107
1695,41766,16.41520753274658,110
1696,41770,16.414514742220927,110
1697,41771,16.4139256650694,110
1698,41773,16.41334871941822,110
1699,41779,16.412759872174124,110
1700,41783,16.41217114347733,110
1701,41787,16.411002526379896,110
1702,41788,16.409751604714042,110
1703,41797,16.408724856451556,110
1704,41800,16.408136946659,110
1705,41805,16.409534368070954,111
1706,41806,16.417404175354598,111
1707,41808,16.421087539975527,111
1708,41809,16.42076902727373,111
1709,41810,16.425919609356768,111
1710,41812,16.42496565934066,111
1711,41816,16.426155964335802,111
1712,41818,16.436489524782832,111
1713,41820,16.43513842005546,111
1714,41822,16.43533283165185,111
1715,41823,16.43763509931074,111
1716,41824,16.43705029560187,111
1717,41825,16.441964512684937,111
1718,41828,16.44521058989534,111
1719,41829,16.44914893401324,111
1720,41830,16.453012920655578,111
1721,41836,16.45436805232146,111
1722,41837,16.453099455987548,111
1723,41840,16.454422496542954,111
1724,41841,16.454399080800368,111
1725,41844,16.45455415665352,112
1726,41846,16.454790415391784,112
1727,41847,16.4543804577939,112
1728,41848,16.454645655817323,112
1729,41850,16.4536594201987,112
1730,41851,16.453902261123268,112
1731,41854,16.45437813509674,112
1732,41856,16.454353279475566,112
1733,41857,16.454703758332936,112
1734,41860,16.454888917916822,112
1735,41861,16.454860736160885,112
1736,41864,16.45474219091279,112
1737,41865,16.453822035791656,112
1738,41866,16.454164240830337,112
1739,41870,16.4540884037501,112
1740,41873,16.45433136035313,112
1741,41874,16.453766406338143,112
1742,41877,16.453836822265,112
1743,41878,16.45370535099039,112
1744,41882,16.453584436795776,112
1745,41885,16.45298231468985,113
1746,41887,16.451412306328905,113
1747,41888,16.44992566190936,113
1748,41890,16.448647011864452,113
1749,41893,16.44668247631055,113
1750,41896,16.44534925307436,113
1751,41897,16.44382073042052,113
1752,41900,16.443287916350116,113
1753,41901,16.441411509608827,113
1754,41907,16.439766242523383,113
1755,41908,16.437768711831062,113
1756,41909,16.436738280567386,113
1757,41910,16.43470426753182,113
1758,41911,16.432914765313328,113
1759,41913,16.43077429539792,113
1760,41916,16.428793696703735,113
1761,41918,16.427250586437527,113
1762,41919,16.42532347781012,113
1763,41920,16.423293274740168,113
1764,41923,16.421714083619545,113
1765,41924,16.42072959695632,114
1766,41928,16.42005550922872,114
1767,41931,16.419072030260423,114
1768,41932,16.418089089574703,114
1769,41934,16.417106686729756,114
1770,41936,16.416124821284267,114
1771,41938,16.414910141988333,114
1772,41940,16.4142917484533,114
1773,41943,16.41367370206889,114
1774,41951,16.41269403739325,114
1775,41953,16.411337025296817,114
1776,41954,16.410649812775905,114
1777,41958,16.410033589180017,114
1778,41964,16.40907591618492,115
1779,41965,16.407887886796008,115
1780,41967,16.405766175701565,115
1781,41968,16.406847394135195,115
1782,41970,16.405261763183507,115
1783,41971,16.40387224560535,115
1784,41974,16.402598656123548,115
1785,41975,16.40069475199976,115
1786,41976,16.4001231779922,115
1787,41980,16.398250767792764,115
1788,41981,16.397700530000396,115
1789,41982,16.396731917922306,115
1790,41986,16.396002807128525,115
1791,41987,16.395607978756253,115
1792,41988,16.39436066642628,115
1793,41991,16.392765253463047,115
1794,41998,16.391574785074827,115
1795,41999,16.39050436610648,115
1796,42000,16.389574411399025,115
1797,42001,16.38679073161832,115
1798,42004,16.383599812766377,116
1799,42007,16.38197648936013,116
1800,42008,16.383487136362184,116
1801,42010,16.382780363382594,116
1802,42011,16.381763249157547,116
1803,42017,16.38120047412323,116
1804,42019,16.379166339702593,116
1805,42021,16.377599137297192,116
1806,42023,16.375961215755733,116
1807,42027,16.374791233010896,116
1808,42030,16.374279539786535,116
1809,42031,16.369739679869326,116
1810,42033,16.368420666821418,116
1811,42036,16.36663810088847,116
1812,42038,16.36519888928472,116
1813,42041,16.36343813795576,116
1814,42042,16.36264148827503,116
1815,42043,16.360755068180765,116
1816,42044,16.35837144380055,116
1817,42053,16.35696810218197,117
1818,42054,16.35562808647976,117
1819,42056,16.360372853940444,118
1820,42058,16.360397750578255,118
1821,42061,16.361115557172305,118
1822,42062,16.36333311531166,118
1823,42063,16.363671566800424,118
1824,42067,16.36296201312762,118
1825,42068,16.364122919829427,118
1826,42071,16.36450889137381,118
1827,42076,16.362847322790554,118
1828,42077,16.362139977271248,118
1829,42078,16.361206158594662,118
1830,42080,16.359944949794404,118
1831,42081,16.36017456353096,118
1832,42084,16.366569542924925,118
1833,42087,16.36406023065011,118
1834,42093,16.36376335270372,118
1835,42094,16.36433996800369,118
1836,42095,16.366629405386735,118
1837,42096,16.36330977493703,118
1838,42109,16.36702456264696,119
1839,42112,16.37155702090192,119
1840,42115,16.370939234711816,119
1841,42117,16.370240088000383,119
1842,42118,16.387577476562967,119
1843,42120,16.391091980777357,119
1844,42123,16.391014303887804,119
1845,42125,16.392135110245878,119
1846,42127,16.391583151034276,120
1847,42128,16.391278732787757,120
1848,42130,16.390745930475227,120
1849,42134,16.390269607784695,120
1850,42139,16.389695013208463,120
1851,42142,16.389095840393914,120
1852,42144,16.38852519571512,120
1853,42145,16.388162079867723,120
1854,42146,16.387605337245915,120
1855,42150,16.38694251209225,120
1856,42151,16.386335980568422,120
1857,42152,16.385658444149254,120
1858,42153,16.385086514497637,120
1859,42158,16.38461208958314,120
1860,42159,16.383979136327728,120
1861,42162,16.383307003435576,120
1862,42163,16.382735610034615,120
1863,42165,16.382259694854383,120
1864,42166,16.38095023011677,121
1865,42167,16.37996851679935,121
1866,42169,16.403931497496586,121
1867,42170,16.405052085429098,121
1868,42171,16.403829015703266,121
1869,42172,16.40212433776829,121
1870,42175,16.40146717618152,121
1871,42181,16.39922261350833,121
1872,42182,16.39749309789215,121
1873,42183,16.40049683947051,121
1874,42184,16.40100946728043,121
1875,42188,16.399597921970557,121
1876,42190,16.400197920428482,121
1877,42192,0.0,121
1878,42193,16.399652358061825,121
1879,42196,16.399142946746615,121
1880,42200,16.39751931964897,121
1881,42202,16.397154248167332,122
1882,42204,16.397010040559653,122
1883,42205,16.39655305412121,122
1884,42209,16.396464581556472,122
1885,42213,16.39630425641265,122
1886,42214,16.395864085651823,122
1887,42215,16.39558245591913,122
1888,42216,16.39470176413326,122
1889,42218,16.393884157484578,122
1890,42219,16.393353914218313,122
1891,42221,16.392882221885245,122
1892,42222,16.392992079706698,122
1893,42225,16.39252427976822,122
1894,42228,16.392056660869404,122
1895,42232,16.39162593154635,122
1896,42235,16.39124598271197,122
1897,42238,16.390957174146045,122
1898,42239,16.390722182621214,122
1899,42240,16.389930105110174,122
1900,42241,16.389650579573132,122
1901,42243,16.388653208447263,123
1902,42245,16.387639391155712,123
1903,42246,16.386626846245917,123
1904,42248,16.385344134820397,123
1905,42249,16.38433756473016,123
1906,42250,16.383342148729653,123
1907,42251,16.38205558673079,123
1908,42253,16.38076896335952,123
1909,42256,16.380046460674027,123
1910,42258,16.378781460571425,123
1911,42260,16.38231912821616,123
1912,42262,16.381876775761107,123
1913,42263,16.37802880672696,123
1914,42267,16.377521267877135,123
1915,42270,16.3783725184008,123
1916,42272,16.37711225557774,123
1917,42274,16.376125062487475,123
1918,42277,16.375270770172808,123
1919,42279,16.374016173746995,123
1920,42281,16.382736111430344,123
1921,42284,16.382118604143447,124
1922,42285,16.38125577270367,124
1923,42286,16.3807317639006,124
1924,42290,16.38013793800369,124
1925,42292,16.379675509857318,124
1926,42293,16.378903846683624,124
1927,42297,16.37812443340777,124
1928,42298,16.377677293249643,124
1929,42299,16.376769979496448,124
1930,42301,16.376037113647936,124
1931,42303,16.37553590015177,124
1932,42306,16.374759035178,124
1933,42307,16.373956724401076,124
1934,42308,16.373068129229726,124
1935,42309,16.372339719000127,124
1936,42312,16.37181169326308,124
1937,42316,16.370728078107295,124
1938,42317,16.3702964541312,124
1939,42319,16.369667552308965,124
1940,42320,16.36926797571054,124
1941,42323,16.369652314700474,125
1942,42324,16.36860477077642,125
1943,42326,16.36766036390887,125
1944,42327,16.36825048816416,125
1945,42328,16.366952956271202,125
1946,42329,16.366680361544784,125
1947,42331,16.36576311406211,125
1948,42333,16.36805691742868,125
1949,42335,16.36876346353306,125
1950,42336,16.366826316197212,125
1951,42337,16.36607323833318,125
1952,42339,16.365580455020456,125
1953,42341,16.364819920004916,125
1954,42342,16.367109026088816,125
1955,42343,16.366457042133394,125
1956,42347,16.36506211956596,125
1957,42349,16.363794141365954,125
1958,42350,16.363099347735243,125
1959,42351,16.36236875262495,125
1960,42353,16.36133149361849,125
1961,42355,16.35986179579262,126
1962,42357,16.35822765310607,126
1963,42359,16.363721359832116,126
1964,42361,16.362077969052006,126
1965,42363,16.36122578022673,126
1966,42368,16.360116443730888,126
1967,42369,16.358835697000014,126
1968,42370,16.357315568603436,126
1969,42371,16.35730106423208,126
1970,42372,16.355320096442775,126
1971,42376,16.36256394594182,126
1972,42377,16.362316857315275,126
1973,42378,16.36152769490963,127
1974,42381,16.36066706137754,127
1975,42382,16.359677289157165,127
1976,42383,16.35805499330908,127
1977,42384,16.357371295638472,127
1978,42385,16.356206404370262,127
1979,42389,16.35468993246497,127
1980,42391,16.35361410031018,127
1981,42396,16.35312994056763,127
1982,42397,16.352504310055302,127
1983,42403,16.351457588571197,127
1984,42404,16.350824104496986,127
1985,42405,16.349679922492243,127
1986,42406,16.349046937223143,127
1987,42410,16.34845153280916,127
1988,42412,16.34781889101612,127
1989,42413,16.346204839614817,127
1990,42415,16.345216539921406,127
1991,42416,16.344350764128954,127
1992,42418,16.343719277862185,127
1993,42433,16.342376637535075,129
1994,42435,16.34410513504762,129
1995,42438,16.341450075117812,129
1996,42439,16.341309188595805,129
1997,42440,16.34021444252084,129
1998,42441,16.338795693456543,129
1999,42443,16.33981911447686,129
2000,42444,16.33850841684796,129
2001,42447,16.33851117111818,129
2002,42450,16.337096572986653,129
2003,42451,16.335839777627314,129
2004,42452,16.33802478260676,129
2005,42456,16.33732875950471,129
2006,42458,16.337805328151333,129
2007,42460,16.337246640577952,129
2008,42462,16.339417712072212,129
2009,42463,16.34044617522857,129
2010,42464,16.33960697972754,129
2011,42467,16.339951858548435,129
2012,42470,16.33910535831143,129
2013,42482,16.351886474799745,130
2014,42483,16.361516596064725,130
2015,42484,16.366597891686034,130
2016,42488,16.36789087371187,130
2017,42489,16.37634519935937,130
2018,42491,16.376386940792298,130
2019,42495,16.36954939223263,130
2020,42499,16.362728365041395,130
2021,42501,16.36778101497986,130
2022,42505,16.369148033949784,130
2023,42506,16.376425963701948,130
2024,42507,16.378576050082188,130
2025,42513,16.38327999965075,130
2026,42516,16.384048694423303,130
2027,42517,16.38436584276517,130
2028,42518,16.38938507496459,130
2029,42519,16.39066201303076,130
2030,42520,16.395758037522548,130
2031,42527,16.394011731745373,131
2032,42528,16.393409864591312,131
2033,42529,16.39281251898064,131
2034,42531,16.393196871706117,131
2035,42533,16.392687924884257,131
2036,42539,16.392037188407244,131
2037,42540,16.392127284667453,131
2038,42543,16.391539034939456,131
2039,42544,16.391148444575407,131
2040,42553,16.39067361105093,131
2041,42555,16.390085884786586,131
2042,42556,16.389483577428738,131
2043,42559,16.388957089750168,131
2044,42561,16.38845851650314,132
2045,42563,16.38765407524562,132
2046,42565,16.38720165089748,132
2047,42568,16.386532759817566,132
2048,42569,16.386172436979876,132
2049,42571,16.38603750254009,132
2050,42575,16.386379252972166,132
2051,42579,16.38571129223544,132
2052,42580,16.384404073910904,132
2053,42581,16.384044703159276,132
2054,42582,16.383209323308918,132
2055,42585,16.38239102008053,132
2056,42589,16.382346405835058,132
2057,42590,16.381512202696758,132
2058,42594,16.38089970024369,132
2059,42595,16.379974475497338,132
2060,42597,16.37944210846191,132
2061,42599,16.378973020842537,132
2062,42601,16.3778699384917,133
2063,42602,16.377320089422245,133
2064,42605,16.376840178715614,133
2065,42607,16.375409581957296,133
2066,42610,16.374307953263706,133
2067,42614,16.373297894091188,133
2068,42615,16.37283861361426,133
2069,42616,16.371846366665878,133
2070,42617,16.370653663237277,133
2071,42619,16.370193072777557,133
2072,42620,16.367899074028287,133
2073,42624,16.365594518027486,133
2074,42626,16.36492823768607,133
2075,42628,16.36450861487285,133
2076,42634,16.36308244959695,133
2077,42635,16.362828531905937,133
2078,42637,16.361004806267477,133
2079,42638,16.3608055108932,133
2080,42639,16.359905652278425,133
2081,42640,16.359140587948747,133
2082,42649,16.365984971559126,135
2083,42653,16.369266207256793,135
2084,42654,16.378671644152522,135
2085,42655,16.375578620879697,135
2086,42656,16.37289007470651,135
2087,42657,16.372840348315446,135
2088,42658,16.37343153939709,135
2089,42663,16.37174158702189,135
2090,42664,16.36748928749907,135
2091,42665,16.368838269373327,135
2092,42666,16.368198022323135,135
2093,42667,16.370664750604597,135
2094,42669,16.366149533818287,135
2095,42671,16.366687807868754,135
2096,42674,16.364833536029188,135
2097,42675,16.363134904724724,135
2098,42677,16.365959896018907,135
2099,42678,16.364919720275005,135
2100,42680,16.363254828628946,135
2101,42695,16.365139638463933,138
2102,42698,16.37078110439617,138
2103,42699,16.371857732773773,138
2104,42700,16.388589981057503,138
2105,42706,16.39089811811875,138
2106,42707,16.39733118094719,138
2107,42708,16.39717858946235,138
2108,42709,16.400306844773382,138
2109,42710,16.40906656737274,138
2110,42711,16.412061950935996,138
2111,42712,16.40957673505202,138
2112,42714,16.41340008810628,138
2113,42715,16.417748357638338,138
2114,42716,16.419281117982894,138
2115,42717,16.418811505645703,139
2116,42718,16.418470707133853,139
2117,42721,16.418177802503244,139
2118,42722,16.417866924943503,139
2119,42723,16.417115117083046,139
2120,42724,16.415772929763936,139
2121,42727,16.415480556677256,139
2122,42728,16.414925012799646,139
2123,42734,16.413700260505532,139
2124,42736,16.413509150071153,139
2125,42737,16.41307133525824,139
2126,42739,16.412401411028654,139
2127,42742,16.41186905975085,139
2128,42743,16.411501710388137,139
2129,42748,16.410797751126932,139
2130,42749,16.408487738362982,139
2131,42750,16.40629616931085,139
2132,42753,16.405838718390925,139
2133,42754,16.405425227557462,139
2134,42758,16.404996375374147,140
2135,42760,16.40447870000561,140
2136,42761,16.403901184933527,140
2137,42762,16.403329658168108,140
2138,42767,16.40306458209206,140
2139,42771,16.40222711139708,140
2140,42772,16.40135100079898,140
2141,42775,16.40078019629407,140
2142,42776,16.400263496410638,140
2143,42777,16.399746903719684,140
2144,42779,16.39917070631014,140
2145,42781,16.398594669033773,140
2146,42783,16.398024589976963,140
2147,42784,16.39740979269218,140
2148,42786,16.396834216173072,140
2149,42790,16.396295996865653,140
2150,42792,16.395780261873323,140
2151,42793,16.39577699727515,140
2152,42795,16.39480804130033,140
2153,42800,16.395209766824518,141
2154,42801,16.39305483990456,141
2155,42802,16.39393594688783,141
2156,42805,16.393754716005994,141
2157,42807,16.395147575130753,141
2158,42808,16.39444707321458,141
2159,42809,16.39455136081746,141
2160,42810,16.393415620871863,141
2161,42811,16.392178706408544,141
2162,42814,16.39235920676616,141
2163,42816,16.392039177535576,141
2164,42818,16.391978805720477,141
2165,42820,16.392406444414252,141
2166,42821,16.39036097480686,141
2167,42825,16.389552717494098,141
2168,42826,16.387553035206132,141
2169,42834,16.387480336628702,141
2170,42835,16.387773694545498,141
2171,42836,16.386229098104348,141
2172,42837,16.384413763989105,141
2173,42843,16.382636780992808,143
2174,42845,16.381779881995644,143
2175,42848,16.382455502419713,143
2176,42849,16.38332809585804,143
2177,42852,16.381937278478173,143
2178,42854,16.382360969647586,143
2179,42856,16.381265053740453,143
2180,42858,16.38086671984632,143
2181,42861,16.378617142647965,143
2182,42862,16.379250418207207,143
2183,42864,16.378323527977766,143
2184,42866,16.37884715278229,143
2185,42867,16.38065715177482,143
2186,42871,16.382956716756265,143
2187,42872,16.381748487974594,143
2188,42874,16.388599947465195,143
2189,42876,16.39095996399807,143
2190,42878,16.390104226551042,143
2191,42882,16.38974592749776,143
2192,42883,16.389346864963922,143
2193,42896,16.391561410930482,144
2194,42900,16.39990664472281,144
2195,42901,16.40033002902326,144
2196,42903,16.400103696498835,145
2197,42904,16.399525419778463,145
2198,42909,16.408421187862828,145
2199,42910,16.410884921486765,145
2200,42912,16.413452285485164,145
2201,42913,16.41279528900541,145
2202,42914,16.41614462753643,145
2203,42918,16.418917701692404,145
2204,42919,16.425654022956316,145
2205,42927,16.425568087493776,145
2206,42928,16.426303478608556,145
2207,42929,16.429631198390453,145
2208,42931,16.431643643595674,145
2209,42932,16.4331128577074,145
2210,42933,16.444471475004487,145
2211,42936,16.447793437709258,145
2212,42937,16.44975539018055,145
2213,42938,16.449925919435394,145
2214,42939,16.450926344239033,145
2215,42940,16.450647738485532,145
2216,42945,16.449999701615454,146
2217,42950,16.450941607043813,147
2218,42953,16.45479308892368,147
2219,42957,16.456473265254658,147
2220,42961,16.456897971657583,147
2221,42964,16.456378302029027,147
2222,42965,16.456590441371816,147
2223,42966,16.457983068409884,147
2224,42968,16.458375246528796,147
2225,42969,16.45706674899465,147
2226,42970,16.45784895794191,147
2227,42972,16.457839255676415,147
2228,42973,16.45781651934422,147
2229,42974,16.45670655005105,147
2230,42977,16.45773228837527,147
2231,42980,16.457214406136313,147
2232,42982,16.457429449787167,147
2233,42983,16.459997716067857,147
2234,42985,16.463690986786705,147
2235,42986,16.464902037109123,147
2236,42989,16.46554661144327,147
2237,42997,16.464818847053234,149
2238,42998,16.4615788936918,149
2239,43000,16.462131264172726,149
2240,43001,16.463532872907617,149
2241,43009,16.473840480855237,149
2242,43010,16.479595288798674,149
2243,43011,16.480590890439064,149
2244,43014,16.483636981339853,149
2245,43016,16.4806518622546,149
2246,43017,16.479809452869222,149
2247,43020,16.482348585957972,149
2248,43024,16.487469903437965,149
2249,43026,16.484759833651687,149
2250,43027,16.483493063259267,149
2251,43030,16.48499944647404,149
2252,43031,16.484174954774495,149
2253,43032,16.485893593287745,149
2254,43034,16.484456114290367,149
2255,43037,16.483627775483257,150
2256,43038,16.4833396987633,150
2257,43040,16.48249178090689,150
2258,43042,16.482203770893417,150
2259,43043,16.48139248723489,150
2260,43045,16.48076312036951,150
2261,43048,16.48047560564559,150
2262,43049,16.479906485939964,150
2263,43050,16.479477705871645,150
2264,43053,16.479138108625108,150
2265,43054,16.478493072990567,150
2266,43055,16.477842208966084,150
2267,43057,16.476446081893524,150
2268,43059,16.476159797554168,150
2269,43061,16.476042164397818,150
2270,43065,16.47536204972272,150
2271,43068,16.47466765683078,150
2272,43071,16.47438163227423,150
2273,43073,16.473774462894117,150
2274,43078,16.47705511522161,151
2275,43081,16.475659673506726,151
2276,43082,16.475068402224373,151
2277,43085,16.475552701410102,151
2278,43086,16.47395631605823,151
2279,43087,16.47810262529833,151
2280,43089,16.476226844860324,151
2281,43090,16.479030652827998,151
2282,43091,16.47714387776267,151
2283,43094,16.48048004266364,151
2284,43098,16.482057118332968,151
2285,43101,16.48188120839146,151
2286,43103,16.494748953135243,151
2287,43104,16.507584766711396,151
2288,43105,16.50804113090923,151
2289,43106,16.506154922889447,151
2290,43107,16.504943251209376,151
2291,43108,16.503405205140062,151
2292,43112,16.501500747520627,151
2293,43115,16.500856752177064,151
2294,43116,16.501178398062866,152
2295,43119,16.499556435297492,152
2296,43121,16.503754446304583,152
2297,43123,16.50395675741311,152
2298,43124,16.50387304380474,152
2299,43125,16.50510089016835,152
2300,43131,16.505333555564814,152
2301,43133,16.504901041932925,152
2302,43134,16.504908936762902,152
2303,43137,16.505124979902966,152
2304,43138,16.5057603599516,152
2305,43139,16.502473410132765,152
2306,43141,16.50191267045047,152
2307,43143,16.498633269005484,152
2308,43144,16.500028284809172,152
2309,43145,16.500506052844358,152
2310,43147,16.502171971954624,152
2311,43149,16.50178507541379,152
2312,43151,16.504431389668746,152
2313,43154,16.505397439249418,152
2314,43156,16.503511476211063,153
2315,43158,16.502150519450502,153
2316,43159,16.50108487172214,153
2317,43160,16.500600875776446,153
2318,43163,16.4995513792741,153
2319,43164,16.498093629796415,153
2320,43168,16.497021710753348,153
2321,43170,16.496102113745533,153
2322,43173,16.495493554996983,153
2323,43174,16.494735225768274,153
2324,43177,16.49329492772746,153
2325,43178,16.49247801604515,153
2326,43179,16.49137718142904,153
2327,43183,16.490483137871053,153
2328,43184,16.48986274216471,153
2329,43185,16.489112794663157,153
2330,43186,16.488287493387123,153
2331,43191,16.48758875850213,153
2332,43192,16.48658364863502,153
2333,43194,16.4851416027656,153
2334,43197,16.484571409374176,154
2335,43198,16.484001358568875,154
2336,43203,16.483786033110903,154
2337,43206,16.482963800525052,154
2338,43208,16.482408797932973,154
2339,43209,16.48184178329504,154
2340,43212,16.481158041958043,154
2341,43216,16.480474489301244,154
2342,43217,16.479905516684656,154
2343,43218,16.479235829308617,154
2344,43219,16.47862916527661,154
2345,43220,16.477730032312046,154
2346,43222,16.47706697222921,154
2347,43226,16.47667902453565,154
2348,43227,16.475910964734986,154
2349,43228,16.47520492604782,154
2350,43229,16.474817303466207,154
2351,43231,16.474155027009715,154
2352,43233,16.473704887753524,154
2353,43234,16.472801064909195,154
2354,43238,16.4722235665968,155
2355,43240,16.471260153901984,155
2356,43242,16.471429607979207,155
2357,43243,16.470511859431646,155
2358,43244,16.469555660112437,155
2359,43245,16.46891863245702,155
2360,43246,16.468879976647198,155
2361,43247,16.468841328742574,155
2362,43248,16.468026216977837,155
2363,43249,16.46698704904415,155
2364,43250,16.46594840239149,155
2365,43252,16.46523750255429,155
2366,43253,16.464317751697983,155
2367,43261,16.46365266992725,155
2368,43262,16.462733501515682,155
2369,43267,16.46200688573576,155
2370,43268,16.461063999554657,155
2371,43273,16.460840238859795,155
2372,43276,16.458401565238354,156
2373,43277,16.45722183905489,156
2374,43280,16.45662144475301,156
2375,43282,16.45585321413809,156
2376,43283,16.454927557181456,156
2377,43284,16.454024937323158,156
2378,43286,16.453765616344196,156
2379,43289,16.450824302523934,156
2380,43290,16.448737320430634,156
2381,43292,16.447712478802107,156
2382,43293,16.44672848760805,156
2383,43294,16.446264694728857,156
2384,43295,16.44429176453182,156
2385,43300,16.443083454916298,156
2386,43302,16.44230676788481,156
2387,43303,16.44048252813392,156
2388,43304,16.438567278264856,156
2389,43306,16.43830603222928,156
2390,43307,16.436201374857326,156
2391,43308,16.43398017198559,156
2392,43309,16.435600178524663,1211
2393,43312,16.436231576812823,157
2394,43313,16.436461379967454,157
2395,43314,16.436000795890845,157
2396,43315,16.436277596715094,157
2397,43317,16.436450980572605,157
2398,43318,16.43572548240385,157
2399,43319,16.43574641329572,157
2400,43321,16.43570039589912,157
2401,43322,16.43582007276469,157
2402,43323,16.43496843609434,157
2403,43324,16.438835158217856,157
2404,43330,16.4380743837907,157
2405,43331,16.441387013530093,157
2406,43332,16.44152634811223,157
2407,43333,16.44425246710225,157
2408,43334,16.444657526719237,157
2409,43337,16.44464585541988,157
2410,43340,16.44519778147938,157
2411,43341,16.445490623724933,157
2412,43342,16.44604174475905,157
2413,43345,16.44177770632917,158
2414,43346,16.440710907047023,158
2415,43347,16.43857541996169,158
2416,43349,16.43655326138818,158
2417,43350,16.43581381721301,158
2418,43352,16.435053338716305,158
2419,43353,16.434586542727676,159
2420,43354,16.43377417219988,159
2421,43356,16.433142811434223,159
2422,43362,16.43272871364875,159
2423,43364,16.432244943950916,159
2424,43365,16.43177878167829,159
2425,43368,16.43128768138853,159
2426,43369,16.430763919801592,159
2427,43370,16.429811191186865,159
2428,43373,16.42932037036028,159
2429,43374,16.428894745732848,159
2430,43375,16.428060885387726,159
2431,43376,16.427570390438593,159
2432,43378,16.426947648189735,159
2433,43379,16.426521976695426,159
2434,43380,16.426010832552837,159
2435,43381,16.425505696687246,159
2436,43384,16.42499215161804,159
2437,43389,16.424502230956126,159
2438,43391,16.424012381406843,159
2439,43393,16.422860055025474,160
2440,43395,16.4223204151421,160
2441,43397,16.418963296786497,160
2442,43401,16.41809466724855,160
2443,43405,16.41732812375524,160
2444,43407,16.41673409907586,160
2445,43412,16.41617012496199,160
2446,43415,16.41563621425689,160
2447,43417,16.415203853070913,160
2448,43419,16.414852509669274,160
2449,43420,16.414303775260496,160
2450,43421,16.413708800995266,160
2451,43422,16.413162599906354,160
2452,43424,16.41267173116583,160
2453,43425,16.412082867995995,160
2454,43427,16.411576155302757,160
2455,43428,16.410980780382587,160
2456,43432,16.410432919747187,160
2457,43437,16.41077925618835,161
2458,43439,16.41286754423162,161
2459,43440,16.41248532480203,161
2460,43444,16.413400359765397,161
2461,43447,16.41266860690376,161
2462,43451,16.412809291213453,161
2463,43452,16.412309776343093,161
2464,43454,16.416203104262372,161
2465,43456,16.416213277258276,161
2466,43458,16.415953226143245,161
2467,43461,16.417960260230004,161
2468,43464,16.420346383402656,161
2469,43465,16.419312449891603,161
2470,43466,16.420148572496476,161
2471,43468,16.421757380794578,161
2472,43472,16.420691351640578,163
2473,43473,16.420071306239834,163
2474,43475,16.419293825459036,163
2475,43476,16.418391563358224,163
2476,43478,16.417786654809376,163
2477,43481,16.41750214170756,163
2478,43482,16.41948035894395,163
2479,43483,16.41857953833205,163
2480,43487,16.41862617172048,163
2481,43488,16.41789231473927,163
2482,43489,16.417307864284307,163
2483,43490,16.416402533532843,163
2484,43491,16.415629763455616,163
2485,43493,16.4151492417341,163
2486,43494,16.41472603840426,163
2487,43496,16.41390428175612,163
2488,43498,16.41303424523083,163
2489,43499,16.41213298444448,163
2490,43500,16.411238932057184,163
2491,43501,16.410626856946294,164
2492,43502,16.40754249890914,164
2493,43503,16.406455562832814,164
2494,43504,16.407318357068675,164
2495,43507,16.40746523707004,164
2496,43508,16.40821787434724,164
2497,43509,16.40606985388703,164
